59,6,1,0,1,2,1,1,5,3,386,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
49,5,1,0,1,1,1,1,5,3,73,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,8,1,1,0,2,1,1,5,3,230,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,5,3,1,1,1,1,1,5,3,208,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
55,0,1,1,0,2,1,1,5,3,336,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,2,1,2,1,1,1,1,5,3,365,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
52,6,1,4,1,2,1,1,5,3,1666,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,3,1,6,1,2,1,1,5,3,577,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,6,1,1,1,2,1,1,5,3,137,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
58,8,0,6,1,2,1,1,5,3,366,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,11,1,2,1,2,1,1,5,3,314,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
38,3,2,5,1,1,1,1,5,3,160,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,3,1,6,1,1,2,1,5,3,212,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,3,1,6,0,2,1,1,5,3,188,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,6,2,5,0,1,1,1,5,3,22,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,3,1,6,1,2,2,1,5,3,616,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,5,1,4,1,1,2,1,5,3,178,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,3,1,6,1,2,1,1,5,3,355,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,5,1,4,1,2,1,1,5,3,225,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,3,1,2,1,1,1,1,5,3,160,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,1,1,1,1,1,2,1,5,3,266,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
60,3,1,2,1,1,1,1,5,3,253,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
53,3,2,5,1,1,1,1,5,3,179,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
55,5,1,1,0,1,1,1,5,3,269,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
55,6,1,5,0,2,1,1,5,3,135,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
50,8,1,6,0,1,2,1,5,3,161,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,2,1,2,0,2,1,1,5,3,787,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
55,9,1,5,0,2,2,1,5,3,145,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
25,6,2,6,1,2,1,1,5,3,174,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
47,11,1,6,0,1,1,1,5,3,449,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,5,1,4,1,2,1,1,5,3,812,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,5,1,3,0,2,1,1,5,3,164,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,5,1,3,0,1,1,1,5,3,366,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
48,3,1,2,1,1,1,1,5,3,357,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,3,1,6,1,1,1,1,5,3,232,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,5,2,4,1,2,1,1,5,3,91,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,3,1,0,1,2,1,1,5,3,273,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,3,1,4,1,2,1,1,5,3,158,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,5,2,1,0,2,2,1,5,3,177,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,8,1,3,1,1,1,1,5,3,200,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,8,3,6,1,2,1,1,5,3,172,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
47,3,1,6,0,2,1,1,5,3,176,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,0,1,0,0,1,1,1,5,3,211,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,3,1,6,0,2,1,1,5,3,214,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,5,3,1,0,2,1,1,5,3,1575,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
55,6,1,6,1,1,1,1,5,3,349,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,2,1,2,0,2,1,1,5,3,337,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
55,8,1,0,0,2,1,1,5,3,272,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,5,1,4,0,1,1,1,5,3,208,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
50,5,1,1,0,2,1,1,5,3,193,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,5,1,1,0,0,0,1,5,3,212,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
38,3,1,2,0,1,1,1,5,3,165,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
49,11,1,6,0,2,1,1,5,3,1042,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
38,6,2,6,1,1,2,1,5,3,20,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
31,3,3,2,1,1,1,1,5,3,246,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,8,1,3,1,1,1,1,5,3,529,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,3,1,6,1,2,2,1,5,3,192,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
49,6,1,4,1,1,1,1,5,3,1467,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
34,3,1,2,1,2,1,1,5,3,188,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,3,1,6,1,2,1,1,5,3,180,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,0,1,0,0,2,1,1,5,3,48,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
60,3,1,0,0,1,2,1,5,3,213,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,9,1,4,1,1,1,1,5,3,545,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,5,1,3,1,1,2,1,5,3,583,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,2,1,5,1,2,1,1,5,3,221,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,8,1,6,1,1,1,1,5,3,426,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
53,3,3,6,0,1,1,1,5,3,287,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,6,2,5,1,1,1,1,5,3,197,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,5,1,3,1,1,1,1,5,3,257,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,2,1,0,1,2,1,1,5,3,229,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
49,5,1,1,1,1,1,1,5,3,55,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,2,1,0,1,1,1,1,5,3,400,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
52,3,3,6,1,1,1,1,5,3,197,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
52,3,3,6,1,1,1,1,5,3,190,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,2,2,2,0,1,1,1,5,3,21,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,1,1,3,1,2,1,1,5,3,300,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,3,1,2,1,2,1,1,5,3,123,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,11,1,0,0,2,1,1,5,3,293,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,6,1,0,0,2,2,1,5,3,325,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
60,7,3,6,0,1,1,1,5,3,514,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
58,9,1,1,0,1,1,1,5,3,849,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,2,3,2,1,2,1,1,5,3,194,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
55,5,1,4,0,2,1,1,5,3,212,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,8,1,6,1,1,1,1,5,3,337,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,5,1,2,1,1,1,1,5,3,286,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
52,3,3,6,1,1,1,1,5,3,247,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,5,3,0,0,2,1,1,5,3,518,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,3,1,0,1,2,1,1,5,3,364,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
48,5,3,1,0,2,1,1,5,3,178,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,5,1,2,0,2,1,1,5,3,98,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
49,5,3,2,1,1,1,1,5,3,439,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,2,1,2,1,1,1,1,5,3,139,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,6,1,2,1,2,1,1,5,3,79,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,3,1,6,1,2,2,1,5,3,175,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,3,1,6,1,1,2,1,5,3,262,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
50,3,1,3,1,1,1,1,5,3,61,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
31,6,3,5,1,2,2,1,5,3,78,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,7,1,1,1,2,1,1,5,3,102,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,6,1,5,0,2,1,1,5,3,579,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
37,5,1,3,1,2,2,1,5,3,143,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,6,1,5,0,1,1,1,5,3,677,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,5,1,0,1,2,1,1,5,3,267,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,5,1,3,1,2,1,1,5,3,345,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
52,8,1,6,1,1,1,1,5,3,185,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,8,3,6,1,1,1,1,5,3,207,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,1,1,1,0,1,1,1,5,3,69,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,5,1,1,0,1,1,1,5,3,100,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,2,1,2,1,2,1,1,5,3,125,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,5,1,4,0,2,1,1,5,3,461,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
43,9,2,6,1,2,1,1,5,3,240,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,8,1,0,1,2,1,1,5,3,70,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,8,1,6,1,2,1,1,5,3,193,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
53,5,1,1,1,2,1,1,5,3,136,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
38,0,3,2,0,2,1,1,5,3,73,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,5,1,1,0,2,1,1,5,3,528,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,5,1,1,0,1,1,1,5,3,541,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,3,2,2,1,2,1,1,5,3,338,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,3,1,6,0,2,1,1,5,3,163,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,5,1,1,1,2,1,1,5,3,87,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
60,5,1,4,0,1,1,1,5,3,301,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,11,1,0,0,2,1,1,5,3,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,2,3,2,0,2,1,1,5,3,52,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,11,1,0,0,1,1,1,5,3,204,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,5,1,0,1,2,2,1,5,3,155,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,5,1,4,1,2,2,1,5,3,98,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,5,1,0,0,2,1,1,5,3,71,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,5,1,0,0,1,1,1,5,3,243,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,6,2,5,1,2,1,1,5,3,186,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
59,2,1,2,1,1,1,1,5,3,579,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
24,8,2,6,1,2,1,1,5,3,165,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,5,2,4,0,2,2,1,5,3,163,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,5,1,4,0,1,1,1,5,3,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,5,1,4,0,1,1,1,5,3,559,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,2,3,2,0,1,1,1,5,3,2033,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,11,1,3,1,1,1,1,5,3,85,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
38,2,1,2,1,2,2,1,5,3,506,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,3,3,0,0,1,1,1,5,3,114,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,5,1,0,1,1,1,1,5,3,114,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,8,3,6,1,2,1,1,5,3,843,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,5,1,2,0,1,2,1,5,3,181,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,2,1,2,0,1,1,1,5,3,427,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,6,1,6,1,2,2,1,5,3,292,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,3,2,6,0,1,1,1,5,3,192,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,2,1,2,1,1,1,1,5,3,93,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
46,8,1,4,1,1,1,1,5,3,128,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,2,1,2,1,2,2,1,5,3,107,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,3,2,3,1,1,1,1,5,3,303,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
28,2,1,2,1,2,1,1,5,3,81,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,5,1,4,1,1,1,1,5,3,270,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,6,1,2,1,1,1,1,5,3,228,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
46,5,1,3,0,2,1,1,5,3,240,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,5,1,4,1,2,2,1,5,3,673,2,999,0,1,1.1,93.994,-36.4,4.857,5191,1
36,3,1,6,1,2,1,1,5,3,233,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,5,1,1,0,1,1,1,5,3,102,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,8,1,6,1,1,1,1,5,3,461,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,6,1,3,0,1,1,1,5,3,250,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,7,1,2,0,1,1,1,5,3,130,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
49,5,1,1,0,1,1,1,5,3,252,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,3,1,6,1,2,1,1,5,3,138,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,6,1,5,1,1,1,1,5,3,412,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
38,5,2,4,1,2,1,1,5,3,179,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,8,3,6,1,1,1,1,5,3,19,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,6,1,6,1,1,1,1,5,3,228,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,5,2,4,0,2,1,1,5,3,55,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
48,5,1,1,1,2,1,1,5,3,717,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,3,1,2,0,2,1,1,5,3,313,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,5,2,4,0,1,1,1,5,3,289,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,3,1,4,0,2,1,1,5,3,683,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,5,1,3,1,2,1,1,5,3,1077,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,2,1,2,1,1,1,1,5,3,146,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,2,2,3,1,1,1,1,5,3,167,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,5,1,2,1,2,1,1,5,3,356,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,3,1,0,1,1,1,1,5,3,277,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,5,1,4,1,2,1,1,5,3,172,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,12,2,6,0,1,1,1,5,3,218,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,12,2,6,0,2,2,1,5,3,217,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,9,1,5,1,1,1,1,5,3,67,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,2,2,1,1,1,1,1,5,3,291,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,12,2,6,0,2,1,1,5,3,248,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,12,2,4,1,2,1,1,5,3,256,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
55,1,3,6,1,1,1,1,5,3,286,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
59,3,1,6,1,1,1,1,5,3,477,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,7,1,0,0,1,1,1,5,3,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,5,1,5,0,2,1,1,5,3,471,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,1,1,1,0,2,1,1,5,3,381,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
30,5,2,0,1,2,1,1,5,3,251,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
30,5,2,0,1,2,2,1,5,3,408,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
50,1,1,1,0,1,1,1,5,3,287,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,2,1,2,1,1,1,1,5,3,322,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,3,1,2,1,2,1,1,5,3,216,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,6,1,0,0,1,1,1,5,3,366,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,2,2,3,0,2,1,1,5,3,210,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
46,6,1,1,0,2,1,1,5,3,288,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,6,1,4,1,1,1,1,5,3,168,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
58,7,1,6,1,1,1,1,5,3,132,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,6,1,6,1,1,1,1,5,3,64,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,3,2,6,1,1,1,1,5,3,209,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,7,1,1,0,1,1,1,5,3,410,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,5,1,1,1,2,2,1,5,3,177,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,3,1,5,1,2,1,1,5,3,580,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
50,2,3,5,1,2,1,1,5,3,165,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,8,3,1,0,2,1,1,5,3,127,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,3,1,2,0,1,1,1,5,3,357,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
52,10,1,6,0,1,1,1,5,3,175,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,3,1,5,1,2,1,1,5,3,300,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,5,1,1,1,1,1,1,5,3,136,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
48,3,1,2,1,1,1,1,5,3,125,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,2,1,2,0,1,2,1,5,3,189,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,8,1,6,0,1,2,1,5,3,213,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,7,1,2,1,1,1,1,5,3,238,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,6,2,5,1,1,1,1,5,3,124,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,8,1,6,1,2,1,1,5,3,18,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,2,2,4,1,1,1,1,5,3,730,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
30,6,1,6,0,1,1,1,5,3,40,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,2,3,0,1,1,1,1,5,3,181,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,6,2,5,1,1,1,1,5,3,79,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,6,2,2,1,2,1,1,5,3,142,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,5,2,2,1,1,2,1,5,3,389,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,2,2,2,1,1,1,1,5,3,702,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,6,3,5,1,1,1,1,5,3,151,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
41,5,1,1,1,2,1,1,5,3,211,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,2,1,3,1,2,1,1,5,3,117,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,6,1,5,1,2,1,1,5,3,232,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
28,2,1,0,1,1,1,1,5,3,408,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
53,2,1,2,1,2,2,1,5,3,370,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
58,5,1,4,0,2,1,1,5,3,179,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
45,8,1,4,1,1,2,1,5,3,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,6,1,0,1,2,1,1,5,3,200,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,3,1,2,1,1,2,1,5,3,50,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,3,1,2,1,1,2,1,5,3,181,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
27,5,2,3,1,0,0,1,5,3,119,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,6,1,2,1,1,1,1,5,3,361,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,3,3,4,1,1,1,1,5,3,73,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
42,3,1,6,1,1,1,1,5,3,67,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
27,5,2,3,1,1,1,1,5,3,350,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,10,2,6,1,2,1,1,5,3,150,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
31,12,2,6,0,1,1,1,5,3,332,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,8,3,6,1,1,1,1,5,3,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
